# Pathway	merged_Plate1-1-D10_S7_L001__kneaddata_paired_Abundance
UNMAPPED	1442602.9347754410
UNINTEGRATED	5607130.0194557179
UNINTEGRATED|unclassified	3732412.4635461769
UNINTEGRATED|g__Akkermansia.s__Akkermansia_muciniphila	422937.8622412585
UNINTEGRATED|g__Murimonas.s__Murimonas_intestini	251898.6645852539
UNINTEGRATED|g__Hungatella.s__Hungatella_hathewayi	243485.4711678004
UNINTEGRATED|g__Bilophila.s__Bilophila_wadsworthia	132458.1617888962
UNINTEGRATED|g__Klebsiella.s__Klebsiella_oxytoca	111045.0255817008
UNINTEGRATED|g__Hungatella.s__Hungatella_effluvii	81091.3188655510
UNINTEGRATED|g__Flavonifractor.s__Flavonifractor_plautii	52895.7100898885
UNINTEGRATED|g__Clostridiales_unclassified.s__Clostridiales_bacterium_1_7_47FAA	45168.1519528314
UNINTEGRATED|g__Eisenbergiella.s__Eisenbergiella_tayi	33490.1332830045
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	30472.2491660291
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_citroniae	27060.0021788444
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_lavalense	22698.1320982595
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_symbiosum	21824.2199613213
UNINTEGRATED|g__Erysipelatoclostridium.s__Clostridium_innocuum	20022.1631649522
UNINTEGRATED|g__Tyzzerella.s__Tyzzerella_nexilis	19128.3112479505
UNINTEGRATED|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	13920.0442795203
UNINTEGRATED|g__Butyricicoccus.s__Butyricicoccus_pullicaecorum	10202.2034204281
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_scindens	6318.2673530616
UNINTEGRATED|g__Blautia.s__Blautia_hydrogenotrophica	4694.3559464473
PWY-7237: myo-, chiro- and scyllo-inositol degradation	9480.4391105705
PWY-7237: myo-, chiro- and scyllo-inositol degradation|unclassified	9238.0272453628
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Murimonas.s__Murimonas_intestini	181.4469216260
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Hungatella.s__Hungatella_effluvii	170.9678836154
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Lachnoclostridium.s__Clostridium_citroniae	131.4641283333
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Eisenbergiella.s__Eisenbergiella_tayi	114.8666954889
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Hungatella.s__Hungatella_hathewayi	100.0800212456
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Butyricicoccus.s__Butyricicoccus_pullicaecorum	47.6173020807
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Flavonifractor.s__Flavonifractor_plautii	39.4300691057
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Lachnoclostridium.s__Clostridium_symbiosum	9.1065129278
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Escherichia.s__Escherichia_coli	8.5743192846
