#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MDS-15302407Week-0_S288_L002_R1_001.fastq.gz,MDS-15302407Week-0_S288_L002_R2_001.fastq.gz --bowtie2out MDS-15302407Week-0_S288_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MDS-15302407Week-0_S288_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:2880362
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.04965	2880362
k__Bacteria|p__Firmicutes	2|1239	85.75842	0.90016	2531387
k__Bacteria|p__Actinobacteria	2|201174	14.23184	0.14938	348681
k__Bacteria|p__Verrucomicrobia	2|74201	0.00748	8e-05	219
k__Bacteria|p__Bacteroidetes	2|976	0.00226	2e-05	75
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	81.58225	0.85633	2432629
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	7.46187	0.07832	185717
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	6.68929	0.07021	161572
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.10471	0.02209	53350
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	2.01289	0.02113	44015
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.03062	0.00032	709
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.0181	0.00019	385
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.00986	0.0001	299
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.00748	8e-05	219
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.00226	2e-05	75
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	74.05782	0.77735	2228244
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	7.52442	0.07898	204385
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	6.49789	0.06821	156890
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	5.41172	0.0568	120783
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.10471	0.02209	53350
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	2.05015	0.02152	64934
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	2.01289	0.02113	44015
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.1914	0.00201	4682
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.03062	0.00032	709
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.0181	0.00019	385
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.00986	0.0001	299
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.00748	8e-05	219
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.00226	2e-05	75
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	46.4945	0.48803	1604455
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	24.04148	0.25235	537485
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	7.52442	0.07898	204385
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	6.49789	0.06821	156890
