#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan VKT-15080919Week-4_S28_L002_R1_001.fastq.gz,VKT-15080919Week-4_S28_L002_R2_001.fastq.gz --bowtie2out VKT-15080919Week-4_S28_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o VKT-15080919Week-4_S28_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:2286423
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	0.71939	2286423
k__Bacteria|p__Firmicutes	2|1239	95.30403	0.68561	2183947
k__Bacteria|p__Actinobacteria	2|201174	4.69597	0.03378	102476
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	76.85281	0.55287	1825501
k__Bacteria|p__Firmicutes|c__CFGB76238	2|1239|	7.78423	0.056	159034
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	5.26336	0.03786	98712
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.69597	0.03378	102476
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.72003	0.02676	77595
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.6836	0.01211	23105
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	76.79386	0.55245	1823635
k__Bacteria|p__Firmicutes|c__CFGB76238|o__OFGB76238	2|1239||	7.78423	0.056	159034
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	5.25919	0.03783	98653
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	4.69597	0.03378	102476
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	3.72003	0.02676	77595
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	1.6836	0.01211	23105
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.05895	0.00042	1866
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.00417	3e-05	59
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	70.36617	0.50621	1692109
k__Bacteria|p__Firmicutes|c__CFGB76238|o__OFGB76238|f__FGB76238	2|1239|||	7.78423	0.056	159034
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2|1239|909932|1843488|909930	5.25919	0.03783	98653
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	4.69597	0.03378	102476
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	3.74313	0.02693	68143
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	3.72003	0.02676	77595
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	1.69259	0.01218	39329
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	1.6836	0.01211	23105
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	0.42742	0.00307	11669
