#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan SO-15043983Week-24_S63_L001_R1_001.fastq.gz,SO-15043983Week-24_S63_L001_R2_001.fastq.gz --bowtie2out SO-15043983Week-24_S63_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o SO-15043983Week-24_S63_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:1707161
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	0.5434	1707161
k__Bacteria|p__Firmicutes	2|1239	96.79696	0.52599	1654093
k__Bacteria|p__Actinobacteria	2|201174	1.96814	0.01069	32536
k__Bacteria|p__Verrucomicrobia	2|74201	1.21475	0.0066	20041
k__Bacteria|p__Bacteroidetes	2|976	0.02015	0.00011	491
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	92.56593	0.503	1578046
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.27631	0.0178	60741
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.78218	0.00968	29501
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.21475	0.0066	20041
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.95472	0.00519	15306
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.18596	0.00101	3035
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.02015	0.00011	491
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	90.38793	0.49117	1547419
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	3.27631	0.0178	60741
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	2.178	0.01184	30627
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.31672	0.00716	23323
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	1.21475	0.0066	20041
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.95472	0.00519	15306
