#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JLH-15180468Week-0_S214_L002_R1_001.fastq.gz,JLH-15180468Week-0_S214_L002_R2_001.fastq.gz --bowtie2out JLH-15180468Week-0_S214_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JLH-15180468Week-0_S214_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:1499808
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	0.45842	1499808
k__Bacteria|p__Firmicutes	2|1239	89.2246	0.40902	1384367
k__Bacteria|p__Actinobacteria	2|201174	10.70383	0.04907	113841
k__Bacteria|p__Proteobacteria	2|1224	0.07158	0.00033	1600
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	86.76295	0.39774	1354186
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	9.70405	0.04449	103299
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.92364	0.00882	22993
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.99977	0.00458	10542
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.53801	0.00247	7188
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.07158	0.00033	1600
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	86.76295	0.39774	1354186
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	9.18875	0.04212	96484
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	1.92364	0.00882	22993
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.99977	0.00458	10542
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.53801	0.00247	7188
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.5153	0.00236	6815
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.07158	0.00033	1600
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	80.49905	0.36902	1291063
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	9.18875	0.04212	96484
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	6.22388	0.02853	62725
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2|1239|909932|1843488|909930	1.92364	0.00882	22993
