#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MRK-15219267Week-0_S245_L002_R1_001.fastq.gz,MRK-15219267Week-0_S245_L002_R2_001.fastq.gz --bowtie2out MRK-15219267Week-0_S245_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MRK-15219267Week-0_S245_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:3790874
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.30478	3790874
k__Bacteria|p__Firmicutes	2|1239	91.5003	1.19388	3526793
k__Bacteria|p__Actinobacteria	2|201174	7.61298	0.09933	240930
k__Bacteria|p__Bacteria_unclassified	2|	0.55991	0.00731	12581
k__Bacteria|p__Proteobacteria	2|1224	0.32681	0.00426	10570
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	82.84193	1.08091	3208929
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	7.57904	0.09889	239898
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	6.07599	0.07928	219909
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	1.80958	0.02361	68225
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.55991	0.00731	12581
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.32681	0.00426	10570
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.03395	0.00044	1032
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.01419	0.00019	462
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	82.62371	1.07806	3201561
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	6.07599	0.07928	219909
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	5.35776	0.06991	150496
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	2.22128	0.02898	89402
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	1.80958	0.02361	68225
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.55991	0.00731	12581
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.32681	0.00426	10570
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.21822	0.00285	7368
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.03395	0.00044	1032
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.01419	0.00019	462
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	79.6651	1.03946	3109531
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	6.07599	0.07928	219909
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	5.35776	0.06991	150496
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	2.22128	0.02898	89402
