#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan ATC-15299864Week-0_S102_L002_R1_001.fastq.gz,ATC-15299864Week-0_S102_L002_R2_001.fastq.gz --bowtie2out ATC-15299864Week-0_S102_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o ATC-15299864Week-0_S102_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:7954547
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.67322	7954547
k__Bacteria|p__Firmicutes	2|1239	96.38718	2.57664	7603569
k__Bacteria|p__Actinobacteria	2|201174	2.77583	0.0742	241845
k__Bacteria|p__Proteobacteria	2|1224	0.837	0.02237	109133
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	85.85704	2.29515	6867020
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	6.24997	0.16708	434310
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.68468	0.07177	235807
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.62494	0.04344	76296
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.41422	0.03781	130757
k__Bacteria|p__Firmicutes|c__CFGB8822	2|1239|	0.84735	0.02265	71573
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.837	0.02237	109133
k__Bacteria|p__Firmicutes|c__CFGB28775	2|1239|	0.2008	0.00537	13658
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.14248	0.00381	6073
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.09115	0.00244	6038
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.03937	0.00105	3249
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.01101	0.00029	633
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	85.81387	2.29399	6864023
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	6.11407	0.16344	426177
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	2.68468	0.07177	235807
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	1.62494	0.04344	76296
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.41422	0.03781	130757
k__Bacteria|p__Firmicutes|c__CFGB8822|o__OFGB8822	2|1239||	0.84735	0.02265	71573
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.837	0.02237	109133
k__Bacteria|p__Firmicutes|c__CFGB28775|o__OFGB28775	2|1239||	0.2008	0.00537	13658
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.14248	0.00381	6073
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.1359	0.00363	8133
