# Pathway	merged_LCM-15171981Week-24_S146_L002__kneaddata_paired_Abundance
UNMAPPED	1229966.1248723974
UNINTEGRATED	3839382.9013912939
UNINTEGRATED|unclassified	1588629.2756438081
UNINTEGRATED|g__Blautia.s__Blautia_obeum	328938.7622124411
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	324412.9933286335
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	220851.8308888132
UNINTEGRATED|g__Anaerostipes.s__Anaerostipes_hadrus	130839.9176453265
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	121335.9707175248
UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens	116939.2753773392
UNINTEGRATED|g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum	99148.5868001093
UNINTEGRATED|g__Tyzzerella.s__Tyzzerella_nexilis	97997.2758209045
UNINTEGRATED|g__Blautia.s__Blautia_wexlerae	96092.5049391957
UNINTEGRATED|g__Dorea.s__Dorea_formicigenerans	94466.6935160568
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_bromii	58508.6179916123
UNINTEGRATED|g__Intestinibacter.s__Intestinibacter_bartlettii	56862.8361549785
UNINTEGRATED|g__Eubacterium.s__Eubacterium_ramulus	52435.8884437293
UNINTEGRATED|g__Eggerthella.s__Eggerthella_lenta	28025.2311948602
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_sp_AF31_8BH	27000.9932852062
UNINTEGRATED|g__Coprococcus.s__Coprococcus_catus	23942.9294893079
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_saeculare	22795.9219115098
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_gallinarum	22404.0147533995
UNINTEGRATED|g__Gemmiger.s__Gemmiger_formicilis	21735.0228365698
UNINTEGRATED|g__Klebsiella.s__Klebsiella_variicola	16195.1738961306
UNINTEGRATED|g__Coprococcus.s__Coprococcus_eutactus	15074.0860197666
UNINTEGRATED|g__Agathobaculum.s__Agathobaculum_butyriciproducens	13687.2245996908
UNINTEGRATED|g__Clostridiales_unclassified.s__Clostridiales_bacterium_KLE1615	9626.6785776635
UNINTEGRATED|g__Sellimonas.s__Sellimonas_intestinalis	7988.6121805066
UNINTEGRATED|g__Erysipelatoclostridium.s__Clostridium_spiroforme	6627.3088992606
UNINTEGRATED|g__Leuconostoc.s__Leuconostoc_gelidum	6425.1519541672
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	4566.5945374357
UNINTEGRATED|g__Streptococcus.s__Streptococcus_pneumoniae	4349.4053076052
UNINTEGRATED|g__Klebsiella.s__Klebsiella_pneumoniae	3706.8817015467
UNINTEGRATED|g__Collinsella.s__Collinsella_intestinalis	3012.9863645292
UNINTEGRATED|g__Streptococcus.s__Streptococcus_salivarius	1798.5467423182
UNINTEGRATED|g__Enterobacter.s__Enterobacter_cloacae	693.2595713177
UNINTEGRATED|g__Streptococcus.s__Streptococcus_vestibularis	566.7380928567
PWY-7238: sucrose biosynthesis II	6570.9674631381
PWY-7238: sucrose biosynthesis II|unclassified	3798.0325231628
PWY-7238: sucrose biosynthesis II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	502.4811980801
PWY-7238: sucrose biosynthesis II|g__Blautia.s__Blautia_obeum	464.8511812436
PWY-7238: sucrose biosynthesis II|g__Collinsella.s__Collinsella_aerofaciens	298.9827848919
PWY-7238: sucrose biosynthesis II|g__Dorea.s__Dorea_longicatena	277.1468975875
PWY-7238: sucrose biosynthesis II|g__Anaerostipes.s__Anaerostipes_hadrus	155.3641612862
PWY-7238: sucrose biosynthesis II|g__Ruminococcus.s__Ruminococcus_bromii	130.8005797897
PWY-7238: sucrose biosynthesis II|g__Blautia.s__Blautia_wexlerae	120.6737335795
PWY-7238: sucrose biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_gallinarum	105.2090636224
PWY-7238: sucrose biosynthesis II|g__Intestinibacter.s__Intestinibacter_bartlettii	95.1090892000
PWY-7238: sucrose biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	92.7936805867
PWY-7238: sucrose biosynthesis II|g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum	67.9400358809
PWY-7238: sucrose biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_saeculare	55.5019258024
PWY-7238: sucrose biosynthesis II|g__Dorea.s__Dorea_formicigenerans	51.9021123223
PWY-7238: sucrose biosynthesis II|g__Gemmiger.s__Gemmiger_formicilis	42.0656899776
PWY-7238: sucrose biosynthesis II|g__Tyzzerella.s__Tyzzerella_nexilis	38.9170336712
PWY-7238: sucrose biosynthesis II|g__Klebsiella.s__Klebsiella_variicola	22.3396859134
PWY-7238: sucrose biosynthesis II|g__Eubacterium.s__Eubacterium_ramulus	19.6589648658
PWY-7238: sucrose biosynthesis II|g__Agathobaculum.s__Agathobaculum_butyriciproducens	15.0286023924
PWY-7238: sucrose biosynthesis II|g__Sellimonas.s__Sellimonas_intestinalis	13.0363304797
PWY-5941: glycogen degradation II	5013.9229014574
PWY-5941: glycogen degradation II|unclassified	2340.2959539709
PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_obeum	370.6715489477
PWY-5941: glycogen degradation II|g__Collinsella.s__Collinsella_aerofaciens	294.8284607031
PWY-5941: glycogen degradation II|g__Dorea.s__Dorea_longicatena	269.3631391605
PWY-5941: glycogen degradation II|g__Anaerostipes.s__Anaerostipes_hadrus	162.3909223978
PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_wexlerae	133.5280021490
PWY-5941: glycogen degradation II|g__Bifidobacterium.s__Bifidobacterium_gallinarum	111.3389849827
PWY-5941: glycogen degradation II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	74.4891091934
PWY-5941: glycogen degradation II|g__Bifidobacterium.s__Bifidobacterium_saeculare	60.5590098764
PWY-5941: glycogen degradation II|g__Dorea.s__Dorea_formicigenerans	49.5269547692
