# Pathway	merged_TVA-15069788Week-24_S289_L001__kneaddata_paired_Abundance
UNMAPPED	1497728.4069702120
UNINTEGRATED	4866317.6978008617
UNINTEGRATED|unclassified	1031859.8514771030
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	728042.6399835057
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	397683.2370789692
UNINTEGRATED|g__Blautia.s__Blautia_obeum	331248.0784059776
UNINTEGRATED|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	223450.5032824326
UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus	178551.8021843958
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	148535.0989843296
UNINTEGRATED|g__Anaerostipes.s__Anaerostipes_hadrus	142705.5080562733
UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus	139375.2784207424
UNINTEGRATED|g__Bacteroides.s__Bacteroides_cellulosilyticus	107282.7590546240
UNINTEGRATED|g__Roseburia.s__Roseburia_inulinivorans	88643.1553069665
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_adolescentis	81753.9986475153
UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens	78961.3607242137
UNINTEGRATED|g__Bacteroides.s__Bacteroides_intestinalis	75748.1289271458
UNINTEGRATED|g__Blautia.s__Blautia_sp_AF19_10LB	71059.7407905765
UNINTEGRATED|g__Bacteroides.s__Bacteroides_massiliensis	70915.7944765055
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_AM10_47	67533.1574987638
UNINTEGRATED|g__Blautia.s__Blautia_wexlerae	66713.1443486998
UNINTEGRATED|g__Dorea.s__Dorea_formicigenerans	65192.5712328095
UNINTEGRATED|g__Roseburia.s__Roseburia_intestinalis	54454.0572066578
UNINTEGRATED|g__Alistipes.s__Alistipes_putredinis	47593.9464646414
UNINTEGRATED|g__Roseburia.s__Roseburia_hominis	41426.4940798064
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_merdae	39952.5931631360
UNINTEGRATED|g__Clostridiales_unclassified.s__Clostridiales_bacterium_KLE1615	34133.6712591064
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_AF16_15	33234.9233118274
UNINTEGRATED|g__Eubacterium.s__Eubacterium_eligens	33180.6609269527
UNINTEGRATED|g__Bacteroides.s__Bacteroides_dorei	31260.0362961268
UNINTEGRATED|g__Bacteroides.s__Bacteroides_finegoldii	27598.8031222143
UNINTEGRATED|g__Roseburia.s__Roseburia_faecis	26752.7593078674
UNINTEGRATED|g__Agathobaculum.s__Agathobaculum_butyriciproducens	23374.0993410523
UNINTEGRATED|g__Flavonifractor.s__Flavonifractor_plautii	22855.9939908484
UNINTEGRATED|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	20153.3829893509
UNINTEGRATED|g__Methanobrevibacter.s__Methanobrevibacter_smithii	18201.1164380380
UNINTEGRATED|g__Bacteroides.s__Bacteroides_salyersiae	11531.9523244653
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_AF36_4	10872.6466530555
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_AF17_7	9431.3180652451
UNINTEGRATED|g__Asaccharobacter.s__Asaccharobacter_celatus	7234.2740947964
UNINTEGRATED|g__Clostridium.s__Clostridium_disporicum	6930.5791540194
UNINTEGRATED|g__Akkermansia.s__Akkermansia_muciniphila	4724.7533859622
UNINTEGRATED|g__Streptococcus.s__Streptococcus_pneumoniae	4238.2856133069
UNINTEGRATED|g__Streptococcus.s__Streptococcus_salivarius	4168.7555672110
UNINTEGRATED|g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum	2978.8430942036
UNINTEGRATED|g__Eggerthella.s__Eggerthella_lenta	2840.8082308444
UNINTEGRATED|g__Erysipelatoclostridium.s__Clostridium_spiroforme	2435.5522420279
UNINTEGRATED|g__Streptococcus.s__Streptococcus_vestibularis	308.0985462161
UNINTEGRATED|g__Streptococcus.s__Streptococcus_equinus	136.1314595733
PWY-7238: sucrose biosynthesis II	5940.0472200194
PWY-7238: sucrose biosynthesis II|unclassified	1510.2965141942
PWY-7238: sucrose biosynthesis II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1121.5712071860
PWY-7238: sucrose biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	573.8282630064
PWY-7238: sucrose biosynthesis II|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	490.2357559783
PWY-7238: sucrose biosynthesis II|g__Blautia.s__Blautia_obeum	450.8393648810
PWY-7238: sucrose biosynthesis II|g__Anaerostipes.s__Anaerostipes_hadrus	190.5819050276
PWY-7238: sucrose biosynthesis II|g__Collinsella.s__Collinsella_aerofaciens	175.3723336378
PWY-7238: sucrose biosynthesis II|g__Dorea.s__Dorea_longicatena	160.0637569141
PWY-7238: sucrose biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_adolescentis	140.2948810081
PWY-7238: sucrose biosynthesis II|g__Blautia.s__Blautia_sp_AF19_10LB	91.3468795672
PWY-7238: sucrose biosynthesis II|g__Roseburia.s__Roseburia_inulinivorans	86.8853685425
PWY-7238: sucrose biosynthesis II|g__Firmicutes_unclassified.s__Firmicutes_bacterium_AM10_47	73.1688471132
PWY-7238: sucrose biosynthesis II|g__Bacteroides.s__Bacteroides_cellulosilyticus	72.7032400149
PWY-7238: sucrose biosynthesis II|g__Blautia.s__Blautia_wexlerae	68.6368551830
PWY-7238: sucrose biosynthesis II|g__Clostridiales_unclassified.s__Clostridiales_bacterium_KLE1615	48.6568704872
PWY-7238: sucrose biosynthesis II|g__Bacteroides.s__Bacteroides_intestinalis	45.3897417228
PWY-7238: sucrose biosynthesis II|g__Firmicutes_unclassified.s__Firmicutes_bacterium_AF16_15	36.8295998712
PWY-7238: sucrose biosynthesis II|g__Roseburia.s__Roseburia_faecis	36.1645770800
PWY-7238: sucrose biosynthesis II|g__Eubacterium.s__Eubacterium_eligens	29.6799762442
PWY-7238: sucrose biosynthesis II|g__Roseburia.s__Roseburia_intestinalis	29.6658116502
PWY-7238: sucrose biosynthesis II|g__Agathobaculum.s__Agathobaculum_butyriciproducens	27.8229871000
PWY-7238: sucrose biosynthesis II|g__Roseburia.s__Roseburia_hominis	17.5906844791
PWY-7238: sucrose biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	15.5351439161
PWY-7238: sucrose biosynthesis II|g__Clostridium.s__Clostridium_sp_AF36_4	10.1070273973
PWY-7238: sucrose biosynthesis II|g__Bacteroides.s__Bacteroides_finegoldii	9.8620595006
PWY-5941: glycogen degradation II	4439.9459827070
PWY-5941: glycogen degradation II|unclassified	1011.1167309803
PWY-5941: glycogen degradation II|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	413.8427374296
PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_obeum	355.5988471402
